Scaffolds_321	560
Scaffolds_322	45
Scaffolds_323	764
Scaffolds_324	45
Scaffolds_325	0
Scaffolds_326	241
Scaffolds_327	0
Scaffolds_328	302
Scaffolds_329	280
Scaffolds_330	45
Scaffolds_331	0
Scaffolds_332	764
Scaffolds_333	0
Scaffolds_334	45
Scaffolds_335	0
Scaffolds_336	560
Scaffolds_337	280
Scaffolds_338	45
Scaffolds_339	560
Scaffolds_340	280
Scaffolds_341	564
Scaffolds_342	764
Scaffolds_343	0
Scaffolds_344	743
Scaffolds_345	45
Scaffolds_346	764
Scaffolds_347	45
Scaffolds_348	80
Scaffolds_349	302
Scaffolds_350	280
Scaffolds_351	260
Scaffolds_352	764
Scaffolds_353	764
Scaffolds_354	45
Scaffolds_355	560
Scaffolds_356	45
Scaffolds_357	45
Scaffolds_358	485
Scaffolds_359	0
Scaffolds_360	0
Scaffolds_361	280
Scaffolds_362	758
Scaffolds_363	280
Scaffolds_364	0
Scaffolds_365	560
Scaffolds_366	560
Scaffolds_367	45
Scaffolds_368	45
Scaffolds_369	564
Scaffolds_370	485
Scaffolds_371	145
Scaffolds_372	0
Scaffolds_373	560
Scaffolds_374	45
Scaffolds_375	45
Scaffolds_376	302
Scaffolds_377	764
Scaffolds_378	0
Scaffolds_379	281
Scaffolds_380	45
Scaffolds_381	764
Scaffolds_382	0
Scaffolds_383	0
Scaffolds_384	280
Scaffolds_385	260
Scaffolds_386	743
Scaffolds_387	0
Scaffolds_388	502
Scaffolds_389	564
Scaffolds_390	0
Scaffolds_391	45
Scaffolds_392	560
Scaffolds_393	45
Scaffolds_394	0
Scaffolds_395	560
Scaffolds_396	45
Scaffolds_397	31
Scaffolds_398	0
Scaffolds_399	485
Scaffolds_400	0
Scaffolds_401	764
Scaffolds_402	45
Scaffolds_403	0
Scaffolds_404	0
Scaffolds_405	0
Scaffolds_406	560
Scaffolds_407	0
Scaffolds_408	758
Scaffolds_409	0
Scaffolds_410	31
Scaffolds_411	45
Scaffolds_412	485
Scaffolds_413	764
Scaffolds_414	302
Scaffolds_415	260
Scaffolds_416	0
Scaffolds_417	280
Scaffolds_418	0
Scaffolds_419	0
Scaffolds_420	0
Scaffolds_421	260
Scaffolds_422	0
Scaffolds_423	0
Scaffolds_424	45
Scaffolds_425	0
Scaffolds_426	758
Scaffolds_427	280
Scaffolds_428	45
Scaffolds_429	0
Scaffolds_430	0
Scaffolds_431	0
Scaffolds_432	0
Scaffolds_433	281
Scaffolds_434	302
Scaffolds_435	280
Scaffolds_436	0
Scaffolds_437	743
Scaffolds_438	45
Scaffolds_439	764
Scaffolds_440	764
Scaffolds_441	260
Scaffolds_442	0
Scaffolds_443	0
Scaffolds_444	564
Scaffolds_445	280
Scaffolds_446	485
Scaffolds_447	302
Scaffolds_448	237
Scaffolds_449	0
Scaffolds_450	758
Scaffolds_451	485
Scaffolds_452	280
Scaffolds_453	0
Scaffolds_454	280
Scaffolds_455	0
Scaffolds_456	758
Scaffolds_457	743
Scaffolds_458	280
Scaffolds_459	45
Scaffolds_460	45
Scaffolds_461	764
Scaffolds_462	280
Scaffolds_463	260
Scaffolds_464	764
Scaffolds_465	0
Scaffolds_466	764
Scaffolds_467	764
Scaffolds_468	0
Scaffolds_469	560
Scaffolds_470	260
Scaffolds_471	105
Scaffolds_472	564
Scaffolds_473	0
Scaffolds_474	0
Scaffolds_475	0
Scaffolds_476	280
Scaffolds_477	0
Scaffolds_478	0
Scaffolds_479	743
Scaffolds_480	260
Scaffolds_481	743
Scaffolds_482	45
Scaffolds_483	485
Scaffolds_484	485
Scaffolds_485	45
Scaffolds_486	302
Scaffolds_487	0
Scaffolds_488	0
Scaffolds_489	280
Scaffolds_490	560
Scaffolds_491	485
Scaffolds_492	485
Scaffolds_493	0
Scaffolds_494	45
Scaffolds_495	560
Scaffolds_496	764
Scaffolds_497	743
Scaffolds_498	0
Scaffolds_499	260
Scaffolds_500	0
Scaffolds_501	502
Scaffolds_502	764
Scaffolds_503	0
Scaffolds_504	280
Scaffolds_505	45
Scaffolds_506	260
Scaffolds_507	302
Scaffolds_508	564
Scaffolds_509	0
Scaffolds_510	302
Scaffolds_511	560
Scaffolds_512	0
Scaffolds_513	260
Scaffolds_514	302
Scaffolds_515	281
Scaffolds_516	45
Scaffolds_517	280
Scaffolds_518	0
Scaffolds_519	485
Scaffolds_520	45
Scaffolds_521	45
Scaffolds_522	0
Scaffolds_523	260
Scaffolds_524	764
Scaffolds_525	0
Scaffolds_526	45
Scaffolds_527	45
Scaffolds_528	0
Scaffolds_529	45
Scaffolds_530	485
Scaffolds_531	0
Scaffolds_532	302
Scaffolds_533	45
Scaffolds_534	0
Scaffolds_535	45
Scaffolds_536	0
Scaffolds_537	45
Scaffolds_538	0
Scaffolds_539	280
Scaffolds_540	564
Scaffolds_541	764
Scaffolds_542	0
Scaffolds_543	0
Scaffolds_544	302
Scaffolds_545	0
Scaffolds_546	260
Scaffolds_547	45
Scaffolds_548	280
Scaffolds_549	764
Scaffolds_550	764
Scaffolds_551	0
Scaffolds_552	280
Scaffolds_553	743
Scaffolds_554	280
Scaffolds_555	45
Scaffolds_556	0
Scaffolds_557	45
Scaffolds_558	116
Scaffolds_559	560
Scaffolds_560	280
Scaffolds_561	280
Scaffolds_562	0
Scaffolds_563	564
Scaffolds_564	149
Scaffolds_565	764
Scaffolds_566	0
Scaffolds_567	764
Scaffolds_568	0
Scaffolds_569	0
Scaffolds_570	764
Scaffolds_571	764
Scaffolds_572	0
Scaffolds_573	260
Scaffolds_574	45
Scaffolds_575	280
Scaffolds_576	0
Scaffolds_577	0
Scaffolds_578	280
Scaffolds_579	764
Scaffolds_580	45
Scaffolds_581	564
Scaffolds_582	0
Scaffolds_583	0
Scaffolds_584	560
Scaffolds_585	0
Scaffolds_586	280
Scaffolds_587	764
Scaffolds_588	0
Scaffolds_589	45
Scaffolds_590	45
Scaffolds_591	45
Scaffolds_592	743
Scaffolds_593	743
Scaffolds_594	302
Scaffolds_595	280
Scaffolds_596	0
Scaffolds_597	281
Scaffolds_598	560
Scaffolds_599	0
Scaffolds_600	758
Scaffolds_601	302
Scaffolds_602	280
Scaffolds_603	45
Scaffolds_604	485
Scaffolds_605	0
Scaffolds_606	280
Scaffolds_607	0
Scaffolds_608	0
Scaffolds_609	45
Scaffolds_610	0
Scaffolds_611	14
Scaffolds_612	764
Scaffolds_613	302
Scaffolds_614	764
Scaffolds_615	0
Scaffolds_616	145
Scaffolds_617	764
Scaffolds_618	0
Scaffolds_619	280
Scaffolds_620	764
Scaffolds_621	764
Scaffolds_622	260
Scaffolds_623	485
Scaffolds_624	302
Scaffolds_625	743
Scaffolds_626	302
Scaffolds_627	564
Scaffolds_628	280
Scaffolds_629	564
Scaffolds_630	280
Scaffolds_631	280
Scaffolds_632	14
Scaffolds_633	45
Scaffolds_634	743
Scaffolds_635	564
Scaffolds_636	0
Scaffolds_637	0
Scaffolds_638	764
Scaffolds_639	0
Scaffolds_640	743
Scaffolds_641	758
Scaffolds_642	280
Scaffolds_643	45
Scaffolds_644	45
Scaffolds_645	45
Scaffolds_646	0
Scaffolds_647	45
Scaffolds_648	302
Scaffolds_649	0
Scaffolds_650	0
Scaffolds_651	302
Scaffolds_652	502
Scaffolds_653	0
Scaffolds_654	764
Scaffolds_655	260
Scaffolds_656	45
Scaffolds_657	260
Scaffolds_658	0
Scaffolds_659	0
Scaffolds_660	302
Scaffolds_661	0
Scaffolds_662	280
Scaffolds_663	0
Scaffolds_664	560
Scaffolds_665	0
Scaffolds_666	45
Scaffolds_667	0
Scaffolds_668	280
Scaffolds_669	280
Scaffolds_670	764
Scaffolds_671	758
Scaffolds_672	0
Scaffolds_673	0
Scaffolds_674	45
Scaffolds_675	45
Scaffolds_676	237
Scaffolds_677	560
Scaffolds_678	45
Scaffolds_679	0
Scaffolds_680	116
Scaffolds_681	0
Scaffolds_682	45
Scaffolds_683	743
Scaffolds_684	45
Scaffolds_685	280
Scaffolds_686	145
Scaffolds_687	260
Scaffolds_688	485
Scaffolds_689	0
Scaffolds_690	0
Scaffolds_691	45
Scaffolds_692	564
Scaffolds_693	0
Scaffolds_694	45
Scaffolds_695	0
Scaffolds_696	280
Scaffolds_697	560
Scaffolds_698	45
Scaffolds_699	280
Scaffolds_700	0
Scaffolds_701	485
Scaffolds_702	0
Scaffolds_703	764
Scaffolds_704	0
Scaffolds_705	764
Scaffolds_706	758
Scaffolds_707	764
Scaffolds_708	280
Scaffolds_709	0
Scaffolds_710	45
Scaffolds_711	764
Scaffolds_712	564
Scaffolds_713	302
Scaffolds_714	45
Scaffolds_715	0
Scaffolds_716	260
Scaffolds_717	764
Scaffolds_718	0
Scaffolds_719	45
Scaffolds_720	485
Scaffolds_721	280
Scaffolds_722	764
Scaffolds_723	280
Scaffolds_724	0
Scaffolds_725	485
Scaffolds_726	302
Scaffolds_727	280
Scaffolds_728	564
Scaffolds_729	0
Scaffolds_730	764
Scaffolds_731	764
Scaffolds_732	560
Scaffolds_733	45
Scaffolds_734	764
Scaffolds_735	485
Scaffolds_736	743
Scaffolds_737	0
Scaffolds_738	764
Scaffolds_739	564
Scaffolds_740	564
Scaffolds_741	116
Scaffolds_742	743
Scaffolds_743	260
Scaffolds_744	45
Scaffolds_745	560
Scaffolds_746	45
Scaffolds_747	302
Scaffolds_748	0
Scaffolds_749	280
Scaffolds_750	0
Scaffolds_751	45
Scaffolds_752	560
Scaffolds_753	280
Scaffolds_754	45
Scaffolds_755	485
Scaffolds_756	560
Scaffolds_757	758
Scaffolds_758	45
Scaffolds_759	764
Scaffolds_760	260
Scaffolds_761	302
Scaffolds_762	764
Scaffolds_763	764
Scaffolds_764	302
Scaffolds_765	45
Scaffolds_766	485
Scaffolds_767	0
Scaffolds_768	485
Scaffolds_769	764
Scaffolds_770	560
Scaffolds_771	302
Scaffolds_772	564
Scaffolds_773	280
Scaffolds_774	560
Scaffolds_775	743
Scaffolds_776	45
Scaffolds_777	764
Scaffolds_778	0
Scaffolds_779	45
Scaffolds_780	280
Scaffolds_781	45
Scaffolds_782	0
Scaffolds_783	0
Scaffolds_784	764
Scaffolds_785	764
Scaffolds_786	764
Scaffolds_787	743
Scaffolds_788	280
Scaffolds_789	145
Scaffolds_790	564
Scaffolds_791	0
Scaffolds_792	280
Scaffolds_793	0
Scaffolds_794	764
Scaffolds_795	280
Scaffolds_796	0
Scaffolds_797	485
Scaffolds_798	764
Scaffolds_799	0
Scaffolds_800	0
Scaffolds_801	0
Scaffolds_802	0
Scaffolds_803	0
Scaffolds_804	560
Scaffolds_805	280
Scaffolds_806	0
Scaffolds_807	808
Scaffolds_808	764
Scaffolds_809	281
Scaffolds_810	0
Scaffolds_811	280
Scaffolds_812	485
Scaffolds_813	564
Scaffolds_814	45
Scaffolds_815	764
Scaffolds_816	764
Scaffolds_817	0
Scaffolds_818	260
Scaffolds_819	0
Scaffolds_820	280
Scaffolds_821	564
Scaffolds_822	758
Scaffolds_823	0
Scaffolds_824	0
Scaffolds_825	280
Scaffolds_826	0
Scaffolds_827	149
Scaffolds_828	764
Scaffolds_829	764
Scaffolds_830	45
Scaffolds_831	743
Scaffolds_832	764
Scaffolds_833	302
Scaffolds_834	0
Scaffolds_835	0
Scaffolds_836	105
Scaffolds_837	764
Scaffolds_838	0
Scaffolds_839	764
Scaffolds_840	149
Scaffolds_841	0
Scaffolds_842	764
Scaffolds_843	560
Scaffolds_844	0
Scaffolds_845	0
Scaffolds_846	485
Scaffolds_847	0
Scaffolds_848	45
Scaffolds_849	45
Scaffolds_850	764
Scaffolds_851	45
Scaffolds_852	560
Scaffolds_853	0
Scaffolds_854	0
Scaffolds_855	280
Scaffolds_856	758
Scaffolds_857	0
Scaffolds_858	45
Scaffolds_859	0
Scaffolds_860	0
Scaffolds_861	260
Scaffolds_862	0
Scaffolds_863	280
Scaffolds_864	260
Scaffolds_865	0
Scaffolds_866	0
Scaffolds_867	45
Scaffolds_868	45
Scaffolds_869	280
Scaffolds_870	485
Scaffolds_871	0
Scaffolds_872	564
Scaffolds_873	764
Scaffolds_874	743
Scaffolds_875	560
Scaffolds_876	280
Scaffolds_877	237
Scaffolds_878	764
Scaffolds_879	280
Scaffolds_880	45
Scaffolds_881	0
Scaffolds_882	560
Scaffolds_883	45
Scaffolds_884	302
Scaffolds_885	302
Scaffolds_886	560
Scaffolds_887	0
Scaffolds_888	302
Scaffolds_889	0
Scaffolds_890	0
Scaffolds_891	302
Scaffolds_892	764
Scaffolds_893	485
Scaffolds_894	105
Scaffolds_895	560
Scaffolds_896	302
Scaffolds_897	0
Scaffolds_898	0
Scaffolds_899	280
Scaffolds_900	45
Scaffolds_901	560
Scaffolds_902	485
Scaffolds_903	0
Scaffolds_904	560
Scaffolds_905	0
Scaffolds_906	764
Scaffolds_907	0
Scaffolds_908	260
Scaffolds_909	280
Scaffolds_910	0
Scaffolds_911	260
Scaffolds_912	764
Scaffolds_913	0
Scaffolds_914	45
Scaffolds_915	758
Scaffolds_916	485
Scaffolds_917	260
Scaffolds_918	764
Scaffolds_919	764
Scaffolds_920	764
Scaffolds_921	280
Scaffolds_922	0
Scaffolds_923	0
Scaffolds_924	0
Scaffolds_925	0
Scaffolds_926	0
Scaffolds_927	0
Scaffolds_928	560
Scaffolds_929	502
Scaffolds_930	485
Scaffolds_931	0
Scaffolds_932	564
Scaffolds_933	764
Scaffolds_934	743
Scaffolds_935	302
Scaffolds_936	280
Scaffolds_937	485
Scaffolds_938	764
Scaffolds_939	280
Scaffolds_940	260
Scaffolds_941	0
Scaffolds_942	564
Scaffolds_943	0
Scaffolds_944	280
Scaffolds_945	564
Scaffolds_946	0
Scaffolds_947	743
Scaffolds_948	280
Scaffolds_949	743
Scaffolds_950	485
Scaffolds_951	764
Scaffolds_952	241
Scaffolds_953	764
Scaffolds_954	0
Scaffolds_955	560
Scaffolds_956	0
Scaffolds_957	280
Scaffolds_958	0
Scaffolds_959	0
Scaffolds_960	0
Scaffolds_961	260
Scaffolds_962	0
Scaffolds_963	764
Scaffolds_964	764
Scaffolds_965	0
Scaffolds_966	764
Scaffolds_967	564
Scaffolds_968	280
Scaffolds_969	764
Scaffolds_970	0
Scaffolds_971	45
Scaffolds_972	14
Scaffolds_973	260
Scaffolds_974	280
Scaffolds_975	764
Scaffolds_976	764
Scaffolds_977	45
Scaffolds_978	280
Scaffolds_979	0
Scaffolds_980	116
Scaffolds_981	260
Scaffolds_982	45
Scaffolds_983	764
Scaffolds_984	260
Scaffolds_985	0
Scaffolds_986	0
Scaffolds_987	45
Scaffolds_988	502
Scaffolds_989	764
Scaffolds_990	0
Scaffolds_991	764
Scaffolds_992	764
Scaffolds_993	0
Scaffolds_994	45
Scaffolds_995	0
Scaffolds_996	560
Scaffolds_997	764
Scaffolds_998	105
Scaffolds_999	0
Scaffolds_1000	743
Scaffolds_1001	0
Scaffolds_1002	485
Scaffolds_1003	260
Scaffolds_1004	45
Scaffolds_1005	764
Scaffolds_1006	260
Scaffolds_1007	758
Scaffolds_1008	764
Scaffolds_1009	116
Scaffolds_1010	45
Scaffolds_1011	564
Scaffolds_1012	0
Scaffolds_1013	0
Scaffolds_1014	260
Scaffolds_1015	764
Scaffolds_1016	0
Scaffolds_1017	302
Scaffolds_1018	808
Scaffolds_1019	764
Scaffolds_1020	280
Scaffolds_1021	764
Scaffolds_1022	280
Scaffolds_1023	764
Scaffolds_1024	302
Scaffolds_1025	260
Scaffolds_1026	564
Scaffolds_1027	280
Scaffolds_1028	280
Scaffolds_1029	0
Scaffolds_1030	0
Scaffolds_1031	743
Scaffolds_1032	764
Scaffolds_1033	564
Scaffolds_1034	0
Scaffolds_1035	14
Scaffolds_1036	0
Scaffolds_1037	45
Scaffolds_1038	764
Scaffolds_1039	45
Scaffolds_1040	45
Scaffolds_1041	0
Scaffolds_1042	0
